Product,Price,Date,Category
Eggs,36.04,2024-12-28,Eggs
Eggs,66.01,2024-12-29,Eggs
Eggs,113.8,2024-12-30,Eggs
Eggs,24.55,2024-12-31,Eggs
Coffee Beans,22.94,2024-01-01,Coffee
Coffee Beans,57.62,2024-01-02,Coffee
Coffee Beans,55.81,2024-01-03,Coffee
Coffee Beans,81.15,2024-01-04,Coffee
Coffee Beans,117.58,2024-01-05,Coffee
Coffee Beans,69.87,2024-01-06,Coffee
Coffee Beans,116.56,2024-01-07,Coffee
Coffee Beans,118.15,2024-01-08,Coffee
Coffee Beans,45.44,2024-01-09,Coffee
Coffee Beans,114.36,2024-01-10,Coffee
Coffee Beans,72.1,2024-01-11,Coffee
Coffee Beans,34.15,2024-01-12,Coffee
Coffee Beans,38.62,2024-01-13,Coffee
Coffee Beans,106.75,2024-01-14,Coffee
Coffee Beans,42.94,2024-01-15,Coffee
Coffee Beans,53.66,2024-01-16,Coffee
Coffee Beans,23.62,2024-01-17,Coffee
Coffee Beans,47.68,2024-01-18,Coffee
Coffee Beans,34.75,2024-01-19,Coffee
Coffee Beans,30.84,2024-01-20,Coffee
Coffee Beans,37.2,2024-01-21,Coffee
Coffee Beans,70.97,2024-01-22,Coffee
Coffee Beans,107.02,2024-01-23,Coffee
Coffee Beans,42.87,2024-01-24,Coffee
Coffee Beans,21.38,2024-01-25,Coffee
Coffee Beans,30.77,2024-01-26,Coffee
Coffee Beans,46.86,2024-01-27,Coffee
Coffee Beans,59.11,2024-01-28,Coffee
Coffee Beans,71.34,2024-01-29,Coffee
Coffee Beans,82.93,2024-01-30,Coffee
Coffee Beans,42.57,2024-01-31,Coffee
Coffee Beans,30.16,2024-02-01,Coffee
Coffee Beans,20.41,2024-02-02,Coffee
Coffee Beans,113.29,2024-02-03,Coffee
Coffee Beans,81.08,2024-02-04,Coffee
Coffee Beans,108.04,2024-02-05,Coffee
Coffee Beans,41.59,2024-02-06,Coffee
Coffee Beans,49.78,2024-02-07,Coffee
Coffee Beans,55.73,2024-02-08,Coffee
Coffee Beans,37.13,2024-02-09,Coffee
Coffee Beans,44.63,2024-02-10,Coffee
Coffee Beans,24.27,2024-02-11,Coffee
Coffee Beans,58.11,2024-02-12,Coffee
Coffee Beans,36.73,2024-02-13,Coffee
Coffee Beans,84.45,2024-02-14,Coffee
Coffee Beans,28.71,2024-02-15,Coffee
Coffee Beans,36.74,2024-02-16,Coffee
Coffee Beans,20.85,2024-02-17,Coffee
Coffee Beans,49.36,2024-02-18,Coffee
Coffee Beans,45.42,2024-02-19,Coffee
Coffee Beans,80.23,2024-02-20,Coffee
Coffee Beans,33.42,2024-02-21,Coffee
Coffee Beans,29.77,2024-02-22,Coffee
Coffee Beans,106.22,2024-02-23,Coffee
Coffee Beans,41.81,2024-02-24,Coffee
Coffee Beans,30.79,2024-02-25,Coffee
Coffee Beans,57.92,2024-02-26,Coffee
Coffee Beans,41.21,2024-02-27,Coffee
Coffee Beans,55.62,2024-02-28,Coffee
Coffee Beans,49.86,2024-02-29,Coffee
Coffee Beans,111.97,2024-03-01,Coffee
Coffee Beans,21.82,2024-03-02,Coffee
Coffee Beans,52.6,2024-03-03,Coffee
Coffee Beans,57.57,2024-03-04,Coffee
Coffee Beans,107.74,2024-03-05,Coffee
Coffee Beans,46.52,2024-03-06,Coffee
Coffee Beans,35.02,2024-03-07,Coffee
Coffee Beans,45.59,2024-03-08,Coffee
Coffee Beans,109.9,2024-03-09,Coffee
Coffee Beans,47.6,2024-03-10,Coffee
Coffee Beans,21.99,2024-03-11,Coffee
Coffee Beans,49.31,2024-03-12,Coffee
Coffee Beans,34.98,2024-03-13,Coffee
Coffee Beans,68.26,2024-03-14,Coffee
Coffee Beans,36.01,2024-03-15,Coffee
Coffee Beans,40.72,2024-03-16,Coffee
Coffee Beans,110.29,2024-03-17,Coffee
Coffee Beans,59.57,2024-03-18,Coffee
Coffee Beans,70.87,2024-03-19,Coffee
Coffee Beans,61.48,2024-03-20,Coffee
Coffee Beans,44.37,2024-03-21,Coffee
Coffee Beans,106.51,2024-03-22,Coffee
Coffee Beans,31.58,2024-03-23,Coffee
Coffee Beans,49.84,2024-03-24,Coffee
Coffee Beans,47.5,2024-03-25,Coffee
Coffee Beans,84.16,2024-03-26,Coffee
Coffee Beans,58.84,2024-03-27,Coffee
Coffee Beans,42.57,2024-03-28,Coffee
Coffee Beans,41.7,2024-03-29,Coffee
Coffee Beans,47.62,2024-03-30,Coffee
Coffee Beans,60.53,2024-03-31,Coffee
Coffee Beans,23.44,2024-04-01,Coffee
Coffee Beans,50.98,2024-04-02,Coffee
Coffee Beans,106.75,2024-04-03,Coffee
Coffee Beans,105.32,2024-04-04,Coffee
Coffee Beans,34.75,2024-04-05,Coffee
Coffee Beans,29.73,2024-04-06,Coffee
Coffee Beans,27.54,2024-04-07,Coffee
Coffee Beans,38.57,2024-04-08,Coffee
Coffee Beans,40.52,2024-04-09,Coffee
Coffee Beans,38.62,2024-04-10,Coffee
Coffee Beans,38.03,2024-04-11,Coffee
Coffee Beans,44.56,2024-04-12,Coffee
Coffee Beans,74.19,2024-04-13,Coffee
Coffee Beans,47.95,2024-04-14,Coffee
Coffee Beans,33.14,2024-04-15,Coffee
Coffee Beans,113.93,2024-04-16,Coffee
Coffee Beans,40.66,2024-04-17,Coffee
Coffee Beans,81.92,2024-04-18,Coffee
Coffee Beans,35.12,2024-04-19,Coffee
Coffee Beans,55.77,2024-04-20,Coffee
Coffee Beans,32.69,2024-04-21,Coffee
Coffee Beans,43.54,2024-04-22,Coffee
Coffee Beans,52.62,2024-04-23,Coffee
Coffee Beans,35.87,2024-04-24,Coffee
Coffee Beans,23.17,2024-04-25,Coffee
Coffee Beans,29.23,2024-04-26,Coffee
Coffee Beans,115.03,2024-04-27,Coffee
Coffee Beans,20.35,2024-04-28,Coffee
Coffee Beans,32.95,2024-04-29,Coffee
Coffee Beans,33.14,2024-04-30,Coffee
Coffee Beans,26.12,2024-05-01,Coffee
Coffee Beans,91.59,2024-05-02,Coffee
Coffee Beans,119.46,2024-05-03,Coffee
Coffee Beans,75.94,2024-05-04,Coffee
Coffee Beans,57.61,2024-05-05,Coffee
Coffee Beans,54.64,2024-05-06,Coffee
Coffee Beans,58.74,2024-05-07,Coffee
Coffee Beans,108.7,2024-05-08,Coffee
Coffee Beans,20.29,2024-05-09,Coffee
Coffee Beans,20.39,2024-05-10,Coffee
Coffee Beans,41.47,2024-05-11,Coffee
Coffee Beans,114.28,2024-05-12,Coffee
Coffee Beans,97.42,2024-05-13,Coffee
Coffee Beans,104.63,2024-05-14,Coffee
Coffee Beans,84.86,2024-05-15,Coffee
Coffee Beans,85.91,2024-05-16,Coffee
Coffee Beans,95.92,2024-05-17,Coffee
Coffee Beans,62.1,2024-05-18,Coffee
Coffee Beans,99.09,2024-05-19,Coffee
Coffee Beans,44.87,2024-05-20,Coffee
Coffee Beans,28.63,2024-05-21,Coffee
Coffee Beans,97.15,2024-05-22,Coffee
Coffee Beans,49.28,2024-05-23,Coffee
Coffee Beans,101.36,2024-05-24,Coffee
Coffee Beans,40.69,2024-05-25,Coffee
Coffee Beans,30.16,2024-05-26,Coffee
Coffee Beans,47.85,2024-05-27,Coffee
Coffee Beans,97.42,2024-05-28,Coffee
Coffee Beans,72.33,2024-05-29,Coffee
Coffee Beans,112.07,2024-05-30,Coffee
Coffee Beans,62.81,2024-05-31,Coffee
Coffee Beans,111.23,2024-06-01,Coffee
Coffee Beans,56.08,2024-06-02,Coffee
Coffee Beans,88.39,2024-06-03,Coffee
Coffee Beans,29.48,2024-06-04,Coffee
Coffee Beans,26.16,2024-06-05,Coffee
Coffee Beans,47.72,2024-06-06,Coffee
Coffee Beans,86.94,2024-06-07,Coffee
Coffee Beans,50.81,2024-06-08,Coffee
Coffee Beans,61.3,2024-06-09,Coffee
Coffee Beans,49.94,2024-06-10,Coffee
Coffee Beans,42.57,2024-06-11,Coffee
Coffee Beans,85.83,2024-06-12,Coffee
Coffee Beans,53.05,2024-06-13,Coffee
Coffee Beans,51.97,2024-06-14,Coffee
Coffee Beans,23.68,2024-06-15,Coffee
Coffee Beans,75.99,2024-06-16,Coffee
Coffee Beans,108.94,2024-06-17,Coffee
Coffee Beans,44.77,2024-06-18,Coffee
Coffee Beans,52.95,2024-06-19,Coffee
Coffee Beans,76.82,2024-06-20,Coffee
Coffee Beans,28.13,2024-06-21,Coffee
Coffee Beans,85.14,2024-06-22,Coffee
Coffee Beans,28,2024-06-23,Coffee
Coffee Beans,30.91,2024-06-24,Coffee
Coffee Beans,56.03,2024-06-25,Coffee
Coffee Beans,32.21,2024-06-26,Coffee
Coffee Beans,21.98,2024-06-27,Coffee
Coffee Beans,71.35,2024-06-28,Coffee
Coffee Beans,98.36,2024-06-29,Coffee
Coffee Beans,97.97,2024-06-30,Coffee
Coffee Beans,84.77,2024-07-01,Coffee
Coffee Beans,26.75,2024-07-02,Coffee
Coffee Beans,52.6,2024-07-03,Coffee
Coffee Beans,102.77,2024-07-04,Coffee
Coffee Beans,42.74,2024-07-05,Coffee
Coffee Beans,65.59,2024-07-06,Coffee
Coffee Beans,53.52,2024-07-07,Coffee
Coffee Beans,55.5,2024-07-08,Coffee
Coffee Beans,59.4,2024-07-09,Coffee
Coffee Beans,56.84,2024-07-10,Coffee
Coffee Beans,42.47,2024-07-11,Coffee
Coffee Beans,56.29,2024-07-12,Coffee
Coffee Beans,80.39,2024-07-13,Coffee
Coffee Beans,85.66,2024-07-14,Coffee
Coffee Beans,45.88,2024-07-15,Coffee
Coffee Beans,49.6,2024-07-16,Coffee
Coffee Beans,36.32,2024-07-17,Coffee
Coffee Beans,44.59,2024-07-18,Coffee
Coffee Beans,33.36,2024-07-19,Coffee
Coffee Beans,29.21,2024-07-20,Coffee
Coffee Beans,61.41,2024-07-21,Coffee
Coffee Beans,94.86,2024-07-22,Coffee
Coffee Beans,81.95,2024-07-23,Coffee
Coffee Beans,20.49,2024-07-24,Coffee
Coffee Beans,92.94,2024-07-25,Coffee
Coffee Beans,24.48,2024-07-26,Coffee
Coffee Beans,97.02,2024-07-27,Coffee
Coffee Beans,116.64,2024-07-28,Coffee
Coffee Beans,49.91,2024-07-29,Coffee
Coffee Beans,61.57,2024-07-30,Coffee
Coffee Beans,32.79,2024-07-31,Coffee
Coffee Beans,97.38,2024-08-01,Coffee
Coffee Beans,99.48,2024-08-02,Coffee
Coffee Beans,20.69,2024-08-03,Coffee
Coffee Beans,58.64,2024-08-04,Coffee
Coffee Beans,114.36,2024-08-05,Coffee
Coffee Beans,55.1,2024-08-06,Coffee
Coffee Beans,98.44,2024-08-07,Coffee
Coffee Beans,57.46,2024-08-08,Coffee
Coffee Beans,57.53,2024-08-09,Coffee
Coffee Beans,51.39,2024-08-10,Coffee
Coffee Beans,26.27,2024-08-11,Coffee
Coffee Beans,62.44,2024-08-12,Coffee
Coffee Beans,81.02,2024-08-13,Coffee
Coffee Beans,25.62,2024-08-14,Coffee
Coffee Beans,44.41,2024-08-15,Coffee
Coffee Beans,47.19,2024-08-16,Coffee
Coffee Beans,37.45,2024-08-17,Coffee
Coffee Beans,108.6,2024-08-18,Coffee
Coffee Beans,79.43,2024-08-19,Coffee
Coffee Beans,21.49,2024-08-20,Coffee
Coffee Beans,47.68,2024-08-21,Coffee
Coffee Beans,104.3,2024-08-22,Coffee
Coffee Beans,66.96,2024-08-23,Coffee
Coffee Beans,81.24,2024-08-24,Coffee
Coffee Beans,53.42,2024-08-25,Coffee
Coffee Beans,49.23,2024-08-26,Coffee
Coffee Beans,62.94,2024-08-27,Coffee
Coffee Beans,41.17,2024-08-28,Coffee
Coffee Beans,46.52,2024-08-29,Coffee
Coffee Beans,69.42,2024-08-30,Coffee
Coffee Beans,51.3,2024-08-31,Coffee
Coffee Beans,80.12,2024-09-01,Coffee
Coffee Beans,79.43,2024-09-02,Coffee
Coffee Beans,72.28,2024-09-03,Coffee
Coffee Beans,42.15,2024-09-04,Coffee
Coffee Beans,85.72,2024-09-05,Coffee
Coffee Beans,74.31,2024-09-06,Coffee
Coffee Beans,22.56,2024-09-07,Coffee
Coffee Beans,22.76,2024-09-08,Coffee
Coffee Beans,80.12,2024-09-09,Coffee
Coffee Beans,62.49,2024-09-10,Coffee
Coffee Beans,23.39,2024-09-11,Coffee
Coffee Beans,50.72,2024-09-12,Coffee
Coffee Beans,47.79,2024-09-13,Coffee
Coffee Beans,76.27,2024-09-14,Coffee
Coffee Beans,96.81,2024-09-15,Coffee
Coffee Beans,35,2024-09-16,Coffee
Coffee Beans,24.03,2024-09-17,Coffee
Coffee Beans,60.34,2024-09-18,Coffee
Coffee Beans,47.45,2024-09-19,Coffee
Coffee Beans,58.2,2024-09-20,Coffee
Coffee Beans,36.01,2024-09-21,Coffee
Coffee Beans,114.99,2024-09-22,Coffee
Coffee Beans,45.12,2024-09-23,Coffee
Coffee Beans,54.65,2024-09-24,Coffee
Coffee Beans,98.08,2024-09-25,Coffee
Coffee Beans,24.9,2024-09-26,Coffee
Coffee Beans,28.65,2024-09-27,Coffee
Coffee Beans,44.31,2024-09-28,Coffee
Coffee Beans,106.22,2024-09-29,Coffee
Coffee Beans,48.58,2024-09-30,Coffee
Coffee Beans,35.44,2024-10-01,Coffee
Coffee Beans,74,2024-10-02,Coffee
Coffee Beans,108.8,2024-10-03,Coffee
Coffee Beans,84.61,2024-10-04,Coffee
Coffee Beans,78.19,2024-10-05,Coffee
Coffee Beans,52.01,2024-10-06,Coffee
Coffee Beans,43.11,2024-10-07,Coffee
Coffee Beans,58.22,2024-10-08,Coffee
Coffee Beans,81.48,2024-10-09,Coffee
Coffee Beans,96.38,2024-10-10,Coffee
Coffee Beans,101.44,2024-10-11,Coffee
Coffee Beans,108.02,2024-10-12,Coffee
Coffee Beans,56.59,2024-10-13,Coffee
Coffee Beans,28.79,2024-10-14,Coffee
Coffee Beans,51.08,2024-10-15,Coffee
Coffee Beans,43.11,2024-10-16,Coffee
Coffee Beans,88.82,2024-10-17,Coffee
Coffee Beans,50.01,2024-10-18,Coffee
Coffee Beans,40.3,2024-10-19,Coffee
Coffee Beans,58.98,2024-10-20,Coffee
Coffee Beans,58.4,2024-10-21,Coffee
Coffee Beans,114.03,2024-10-22,Coffee
Coffee Beans,49.6,2024-10-23,Coffee
Coffee Beans,23.33,2024-10-24,Coffee
Coffee Beans,74.29,2024-10-25,Coffee
Coffee Beans,39.7,2024-10-26,Coffee
Coffee Beans,33.88,2024-10-27,Coffee
Coffee Beans,111.1,2024-10-28,Coffee
Coffee Beans,32.5,2024-10-29,Coffee
Coffee Beans,95.83,2024-10-30,Coffee
Coffee Beans,73.1,2024-10-31,Coffee
Coffee Beans,49.14,2024-11-01,Coffee
Coffee Beans,46.33,2024-11-02,Coffee
Coffee Beans,37.12,2024-11-03,Coffee
Coffee Beans,55.1,2024-11-04,Coffee
Coffee Beans,41.26,2024-11-05,Coffee
Coffee Beans,39.59,2024-11-06,Coffee
Coffee Beans,73.17,2024-11-07,Coffee
Coffee Beans,45.26,2024-11-08,Coffee
Coffee Beans,64.98,2024-11-09,Coffee
Coffee Beans,44.75,2024-11-10,Coffee
Coffee Beans,24.42,2024-11-11,Coffee
Coffee Beans,42.48,2024-11-12,Coffee
Coffee Beans,27.83,2024-11-13,Coffee
Coffee Beans,55.1,2024-11-14,Coffee
Coffee Beans,35.08,2024-11-15,Coffee
Coffee Beans,44.38,2024-11-16,Coffee
Coffee Beans,44.87,2024-11-17,Coffee
Coffee Beans,109.78,2024-11-18,Coffee
Coffee Beans,93.97,2024-11-19,Coffee
Coffee Beans,50.92,2024-11-20,Coffee
Coffee Beans,42.89,2024-11-21,Coffee
Coffee Beans,51.94,2024-11-22,Coffee
Coffee Beans,110.26,2024-11-23,Coffee
Coffee Beans,23.56,2024-11-24,Coffee
Coffee Beans,46.3,2024-11-25,Coffee
Coffee Beans,89.64,2024-11-26,Coffee
Coffee Beans,41.7,2024-11-27,Coffee
Coffee Beans,47.67,2024-11-28,Coffee
Coffee Beans,101.63,2024-11-29,Coffee
Coffee Beans,23.77,2024-11-30,Coffee
Coffee Beans,82.83,2024-12-01,Coffee
Coffee Beans,83.11,2024-12-02,Coffee
Coffee Beans,85.71,2024-12-03,Coffee
Coffee Beans,115.61,2024-12-04,Coffee
Coffee Beans,36.75,2024-12-05,Coffee
Coffee Beans,111.99,2024-12-06,Coffee
Coffee Beans,52.63,2024-12-07,Coffee
Coffee Beans,76,2024-12-08,Coffee
Coffee Beans,46.13,2024-12-09,Coffee
Coffee Beans,74.44,2024-12-10,Coffee
Coffee Beans,29.49,2024-12-11,Coffee
Coffee Beans,55.86,2024-12-12,Coffee
Coffee Beans,51.16,2024-12-13,Coffee
Coffee Beans,48.53,2024-12-14,Coffee
Coffee Beans,50.29,2024-12-15,Coffee
Coffee Beans,49.07,2024-12-16,Coffee
Coffee Beans,78.7,2024-12-17,Coffee
Coffee Beans,55.22,2024-12-18,Coffee
Coffee Beans,34.75,2024-12-19,Coffee
Coffee Beans,51.27,2024-12-20,Coffee
Coffee Beans,45.26,2024-12-21,Coffee
Coffee Beans,83.35,2024-12-22,Coffee
Coffee Beans,102.34,2024-12-23,Coffee
Coffee Beans,45.23,2024-12-24,Coffee
Coffee Beans,41.26,2024-12-25,Coffee
Coffee Beans,89.76,2024-12-26,Coffee
Coffee Beans,85.16,2024-12-27,Coffee
Coffee Beans,70.87,2024-12-28,Coffee
Coffee Beans,49.55,2024-12-29,Coffee
Coffee Beans,27.23,2024-12-30,Coffee
Coffee Beans,42.96,2024-12-31,Coffee
Instant Coffee,21.32,2024-01-01,Coffee
Instant Coffee,71.24,2024-01-02,Coffee
Instant Coffee,38.43,2024-01-03,Coffee
Instant Coffee,103.44,2024-01-04,Coffee
Instant Coffee,73.3,2024-01-05,Coffee
Instant Coffee,83,2024-01-06,Coffee
Instant Coffee,59.25,2024-01-07,Coffee
Instant Coffee,39.39,2024-01-08,Coffee
Instant Coffee,44.2,2024-01-09,Coffee
Instant Coffee,43.02,2024-01-10,Coffee
Instant Coffee,117.47,2024-01-11,Coffee
Instant Coffee,61.42,2024-01-12,Coffee
Instant Coffee,56.23,2024-01-13,Coffee
Instant Coffee,51.39,2024-01-14,Coffee
Instant Coffee,45.24,2024-01-15,Coffee
Instant Coffee,38.67,2024-01-16,Coffee
Instant Coffee,40.81,2024-01-17,Coffee
Instant Coffee,89.26,2024-01-18,Coffee
Instant Coffee,53.59,2024-01-19,Coffee
Instant Coffee,102.32,2024-01-20,Coffee
Instant Coffee,78.97,2024-01-21,Coffee
Instant Coffee,62.31,2024-01-22,Coffee
Instant Coffee,57.53,2024-01-23,Coffee
Instant Coffee,114.61,2024-01-24,Coffee
Instant Coffee,58.84,2024-01-25,Coffee
Instant Coffee,34.31,2024-01-26,Coffee
Instant Coffee,57.62,2024-01-27,Coffee
Instant Coffee,41.76,2024-01-28,Coffee
Instant Coffee,57.57,2024-01-29,Coffee
Instant Coffee,114.08,2024-01-30,Coffee
Instant Coffee,50.81,2024-01-31,Coffee
Instant Coffee,20.73,2024-02-01,Coffee
Instant Coffee,114.11,2024-02-02,Coffee
Instant Coffee,109.06,2024-02-03,Coffee
Instant Coffee,119.57,2024-02-04,Coffee
Instant Coffee,44.92,2024-02-05,Coffee
Instant Coffee,38.54,2024-02-06,Coffee
Instant Coffee,80.12,2024-02-07,Coffee
Instant Coffee,29.22,2024-02-08,Coffee
Instant Coffee,91.85,2024-02-09,Coffee
Instant Coffee,31.89,2024-02-10,Coffee
Instant Coffee,36.02,2024-02-11,Coffee
Instant Coffee,92.49,2024-02-12,Coffee
Instant Coffee,28.84,2024-02-13,Coffee
Instant Coffee,81.78,2024-02-14,Coffee
Instant Coffee,34.75,2024-02-15,Coffee
Instant Coffee,48.89,2024-02-16,Coffee
Instant Coffee,52.47,2024-02-17,Coffee
Instant Coffee,26.82,2024-02-18,Coffee
Instant Coffee,44.59,2024-02-19,Coffee
Instant Coffee,45.01,2024-02-20,Coffee
Instant Coffee,117.65,2024-02-21,Coffee
Instant Coffee,55.22,2024-02-22,Coffee
Instant Coffee,63.18,2024-02-23,Coffee
Instant Coffee,58.74,2024-02-24,Coffee
Instant Coffee,80.39,2024-02-25,Coffee
Instant Coffee,26.44,2024-02-26,Coffee
Instant Coffee,46.46,2024-02-27,Coffee
Instant Coffee,56.52,2024-02-28,Coffee
Instant Coffee,72.4,2024-02-29,Coffee
Instant Coffee,80.44,2024-03-01,Coffee
Instant Coffee,101.78,2024-03-02,Coffee
Instant Coffee,27.23,2024-03-03,Coffee
Instant Coffee,50.84,2024-03-04,Coffee
Instant Coffee,44.29,2024-03-05,Coffee
Instant Coffee,92.47,2024-03-06,Coffee
Instant Coffee,106.5,2024-03-07,Coffee
Instant Coffee,72.46,2024-03-08,Coffee
Instant Coffee,49.45,2024-03-09,Coffee
Instant Coffee,112.6,2024-03-10,Coffee
Instant Coffee,42.68,2024-03-11,Coffee
Instant Coffee,44.11,2024-03-12,Coffee
Instant Coffee,93.79,2024-03-13,Coffee
Instant Coffee,104.68,2024-03-14,Coffee
Instant Coffee,46.13,2024-03-15,Coffee
Instant Coffee,61.57,2024-03-16,Coffee
Instant Coffee,43.87,2024-03-17,Coffee
Instant Coffee,118.3,2024-03-18,Coffee
Instant Coffee,36.73,2024-03-19,Coffee
Instant Coffee,44.5,2024-03-20,Coffee
Instant Coffee,63.62,2024-03-21,Coffee
Instant Coffee,42.14,2024-03-22,Coffee
Instant Coffee,78.19,2024-03-23,Coffee
Instant Coffee,34.65,2024-03-24,Coffee
Instant Coffee,55.67,2024-03-25,Coffee
Instant Coffee,46.19,2024-03-26,Coffee
Instant Coffee,79.18,2024-03-27,Coffee
Instant Coffee,53.01,2024-03-28,Coffee
Instant Coffee,21.89,2024-03-29,Coffee
Instant Coffee,28.65,2024-03-30,Coffee
Instant Coffee,36.7,2024-03-31,Coffee
Instant Coffee,51.61,2024-04-01,Coffee
Instant Coffee,40.54,2024-04-02,Coffee
Instant Coffee,20.49,2024-04-03,Coffee
Instant Coffee,59.69,2024-04-04,Coffee
Instant Coffee,45.82,2024-04-05,Coffee
Instant Coffee,43.59,2024-04-06,Coffee
Instant Coffee,97.7,2024-04-07,Coffee
Instant Coffee,82.3,2024-04-08,Coffee
Instant Coffee,101.76,2024-04-09,Coffee
Instant Coffee,36.16,2024-04-10,Coffee
Instant Coffee,32.85,2024-04-11,Coffee
Instant Coffee,40.8,2024-04-12,Coffee
Instant Coffee,45.57,2024-04-13,Coffee
Instant Coffee,72.9,2024-04-14,Coffee
Instant Coffee,43.11,2024-04-15,Coffee
Instant Coffee,20.62,2024-04-16,Coffee
Instant Coffee,21.18,2024-04-17,Coffee
Instant Coffee,66.01,2024-04-18,Coffee
Instant Coffee,55.65,2024-04-19,Coffee
Instant Coffee,45.8,2024-04-20,Coffee
Instant Coffee,59.89,2024-04-21,Coffee
Instant Coffee,38.41,2024-04-22,Coffee
Instant Coffee,97.24,2024-04-23,Coffee
Instant Coffee,106.86,2024-04-24,Coffee
Instant Coffee,47.72,2024-04-25,Coffee
Instant Coffee,49.16,2024-04-26,Coffee
Instant Coffee,57.57,2024-04-27,Coffee
Instant Coffee,51.08,2024-04-28,Coffee
Instant Coffee,33.59,2024-04-29,Coffee
Instant Coffee,55.46,2024-04-30,Coffee
Instant Coffee,42.2,2024-05-01,Coffee
Instant Coffee,45.84,2024-05-02,Coffee
Instant Coffee,56.91,2024-05-03,Coffee
Instant Coffee,20.19,2024-05-04,Coffee
Instant Coffee,55.85,2024-05-05,Coffee
Instant Coffee,40.05,2024-05-06,Coffee
Instant Coffee,98.16,2024-05-07,Coffee
Instant Coffee,105.31,2024-05-08,Coffee
Instant Coffee,42.51,2024-05-09,Coffee
Instant Coffee,104,2024-05-10,Coffee
Instant Coffee,24.99,2024-05-11,Coffee
Instant Coffee,34.03,2024-05-12,Coffee
Instant Coffee,46.65,2024-05-13,Coffee
Instant Coffee,61.58,2024-05-14,Coffee
Instant Coffee,22.37,2024-05-15,Coffee
Instant Coffee,61.62,2024-05-16,Coffee
Instant Coffee,49.96,2024-05-17,Coffee
Instant Coffee,100.16,2024-05-18,Coffee
Instant Coffee,43.26,2024-05-19,Coffee
Instant Coffee,68.5,2024-05-20,Coffee
Instant Coffee,56.23,2024-05-21,Coffee
Instant Coffee,54.56,2024-05-22,Coffee
Instant Coffee,37.32,2024-05-23,Coffee
Instant Coffee,55.39,2024-05-24,Coffee
Instant Coffee,72.91,2024-05-25,Coffee
Instant Coffee,42.64,2024-05-26,Coffee
Instant Coffee,28.08,2024-05-27,Coffee
Instant Coffee,83.83,2024-05-28,Coffee
Instant Coffee,25.4,2024-05-29,Coffee
Instant Coffee,74.32,2024-05-30,Coffee
Instant Coffee,44.06,2024-05-31,Coffee
Instant Coffee,72.91,2024-06-01,Coffee
Instant Coffee,65.53,2024-06-02,Coffee
Instant Coffee,80.9,2024-06-03,Coffee
Instant Coffee,39,2024-06-04,Coffee
Instant Coffee,68.82,2024-06-05,Coffee
Instant Coffee,58.96,2024-06-06,Coffee
Instant Coffee,30.87,2024-06-07,Coffee
Instant Coffee,78.28,2024-06-08,Coffee
Instant Coffee,58.55,2024-06-09,Coffee
Instant Coffee,58.59,2024-06-10,Coffee
Instant Coffee,76.9,2024-06-11,Coffee
Instant Coffee,73.48,2024-06-12,Coffee
Instant Coffee,39.59,2024-06-13,Coffee
Instant Coffee,106.75,2024-06-14,Coffee
Instant Coffee,33.07,2024-06-15,Coffee
Instant Coffee,42.61,2024-06-16,Coffee
Instant Coffee,20.44,2024-06-17,Coffee
Instant Coffee,49.46,2024-06-18,Coffee
Instant Coffee,89.26,2024-06-19,Coffee
Instant Coffee,39.32,2024-06-20,Coffee
Instant Coffee,59.39,2024-06-21,Coffee
Instant Coffee,63.54,2024-06-22,Coffee
Instant Coffee,25.75,2024-06-23,Coffee
Instant Coffee,47.83,2024-06-24,Coffee
Instant Coffee,23.82,2024-06-25,Coffee
Instant Coffee,94.85,2024-06-26,Coffee
Instant Coffee,98.87,2024-06-27,Coffee
Instant Coffee,67.54,2024-06-28,Coffee
Instant Coffee,27.23,2024-06-29,Coffee
Instant Coffee,58.36,2024-06-30,Coffee
Instant Coffee,110.15,2024-07-01,Coffee
Instant Coffee,30.86,2024-07-02,Coffee
Instant Coffee,55.61,2024-07-03,Coffee
Instant Coffee,68.5,2024-07-04,Coffee
Instant Coffee,56.26,2024-07-05,Coffee
Instant Coffee,88.41,2024-07-06,Coffee
Instant Coffee,112.29,2024-07-07,Coffee
Instant Coffee,105.77,2024-07-08,Coffee
Instant Coffee,46.42,2024-07-09,Coffee
Instant Coffee,61.42,2024-07-10,Coffee
Instant Coffee,64.98,2024-07-11,Coffee
Instant Coffee,35.95,2024-07-12,Coffee
Instant Coffee,36.7,2024-07-13,Coffee
Instant Coffee,94.71,2024-07-14,Coffee
Instant Coffee,100.09,2024-07-15,Coffee
Instant Coffee,98.39,2024-07-16,Coffee
Instant Coffee,73.31,2024-07-17,Coffee
Instant Coffee,37.13,2024-07-18,Coffee
Instant Coffee,95.22,2024-07-19,Coffee
Instant Coffee,55.98,2024-07-20,Coffee
Instant Coffee,34.65,2024-07-21,Coffee
Instant Coffee,51.6,2024-07-22,Coffee
Instant Coffee,49.71,2024-07-23,Coffee
Instant Coffee,45.57,2024-07-24,Coffee
Instant Coffee,38.02,2024-07-25,Coffee
Instant Coffee,33.15,2024-07-26,Coffee
Instant Coffee,50.85,2024-07-27,Coffee
Instant Coffee,40.79,2024-07-28,Coffee
Instant Coffee,47.06,2024-07-29,Coffee
Instant Coffee,78.99,2024-07-30,Coffee
Instant Coffee,35.02,2024-07-31,Coffee
